Feature_ID,row m/z,row retention time,row identity (all IDs),Identity Mapped,FormulaMapped,KEGG,HMDB,PubChem,row number of detected peaks,Number of non-zero peaks,Percent pre-gap peaks,Percent non-zero peaks,Heavy-labeled flag,Identified flag,Non-heavy identified flag
neg_00300,362.0445494,1.31392079,,,,,,,58,58,65.90909091,65.90909091,0,0,0
neg_00301,148.0435597,3.531191792,L-METHIONINE,L-Methionine,C5H11NO2S,C00073,HMDB0000696,6137,87,88,98.86363636,100,0,1,1
neg_00302,146.0279195,2.378037382,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00303,289.0324742,6.02091456,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00304,91.0285488,2.67149589,,,,,,,53,88,60.22727273,100,0,0,0
neg_00305,142.9983578,4.077850024,,,,,,,79,88,89.77272727,100,0,0,0
neg_00306,203.0822779,3.607307176,L-TRYPTOPHAN;D-TRYPTOPHAN,D-Tryptophan,C11H12N2O2,C00525,HMDB0013609,9060,87,88,98.86363636,100,0,1,1
neg_00307,207.0142784,6.055842103,,,,,,,87,88,98.86363636,100,0,0,0
neg_00308,145.0140003,5.671151692,ALPHA-KETOGLUTARIC ACID,Alpha-Ketoglutaric acid,C5H6O5,C00026,HMDB0000208,51,72,88,81.81818182,100,0,1,1
neg_00309,391.1088493,4.50148914,,,,,,,50,87,56.81818182,98.86363636,0,0,0
neg_00310,210.9824873,4.077104636,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00311,225.0693298,2.358052246,,,,,,,32,85,36.36363636,96.59090909,0,0,0
neg_00312,243.061772,2.959084847,URIDINE;GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL,Uridine|Glyceraldehyde 3-phosphate diethyl acetal,C9H12N2O6|C7H17O7P,C00299|,HMDB0000296|,6029|,87,88,98.86363636,100,0,1,1
neg_00313,166.0176226,2.4699112,,,,,,,87,88,98.86363636,100,0,0,0
neg_00314,124.9912134,3.124285413,,,,,,,87,88,98.86363636,100,0,0,0
neg_00316,122.0853362,3.945135416,,,,,,,87,88,98.86363636,100,0,0,0
neg_00317,199.0373802,2.645152705,,,,,,,25,51,28.40909091,57.95454545,0,0,0
neg_00318,277.0324366,6.071409778,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00319,151.0510302,2.379995645,,,,,,,87,88,98.86363636,100,0,0,0
neg_00320,400.097374,4.51130768,,,,,,,14,87,15.90909091,98.86363636,0,0,0
neg_00321,248.9457912,1.189206921,,,,,,,40,45,45.45454545,51.13636364,0,0,0
neg_00322,556.324307,2.377819311,,,,,,,87,88,98.86363636,100,0,0,0
neg_00323,278.9806625,6.074259705,,,,,,,85,88,96.59090909,100,0,0,0
neg_00324,165.0405568,1.250390357,,,,,,,77,88,87.5,100,0,0,0
neg_00325,80.91671906,3.843470917,,,,,,,87,88,98.86363636,100,0,0,0
neg_00326,104.0352267,5.443396437,L-SERINE,L-Serine,C3H7NO3,C00065,HMDB0000187,5951,87,88,98.86363636,100,0,1,1
neg_00327,336.0653846,2.368038388,,,,,,,57,58,64.77272727,65.90909091,0,0,0
neg_00328,112.9371542,8.446360925,,,,,,,87,88,98.86363636,100,0,0,0
neg_00329,221.0118,2.657194889,,,,,,,83,88,94.31818182,100,0,0,0
neg_00330,320.0615005,8.468272311,,,,,,,74,87,84.09090909,98.86363636,0,0,0
neg_00331,271.2272493,1.132236843,,,,,,,87,88,98.86363636,100,0,0,0
neg_00332,78.9187796,3.842780151,,,,,,,87,88,98.86363636,100,0,0,0
neg_00333,124.9911891,2.366474133,,,,,,,31,88,35.22727273,100,0,0,0
neg_00334,197.1543448,1.165491351,,,,,,,86,88,97.72727273,100,0,0,0
neg_00335,300.0484869,5.250235902,,,,,,,6,88,6.818181818,100,0,0,0
neg_00336,226.0121162,4.074171338,,,,,,,85,88,96.59090909,100,0,0,0
neg_00337,216.0331361,2.351871028,,,,,,,79,88,89.77272727,100,0,0,0
neg_00338,127.0510916,2.378034851,,,,,,,87,88,98.86363636,100,0,0,0
neg_00339,160.0612613,2.597262383,,,,,,,83,88,94.31818182,100,0,0,0
neg_00340,225.0594106,2.359574655,,,,,,,28,87,31.81818182,98.86363636,0,0,0
neg_00341,199.0373843,1.37865228,,,,,,,21,74,23.86363636,84.09090909,0,0,0
neg_00342,336.0653042,1.314048342,,,,,,,57,58,64.77272727,65.90909091,0,0,0
neg_00343,83.02501551,2.326573862,,,,,,,86,88,97.72727273,100,0,0,0
neg_00344,136.0401314,2.379795721,4-AMINOBENZOATE;ANTHRANILATE;SALICYLAMIDE,4-Aminobenzoate|Anthranilate|Salicylamide,C7H7NO2|C7H7NO2|C7H7NO2,|C00108|,HMDB0304171|HMDB0001123|HMDB0015687,4876|227|5147,63,88,71.59090909,100,0,1,1
neg_00345,180.8418739,3.839858864,,,,,,,87,88,98.86363636,100,0,0,0
neg_00346,178.8438984,3.838379854,,,,,,,87,88,98.86363636,100,0,0,0
neg_00347,333.0587075,5.731787324,,,,,,,87,88,98.86363636,100,0,0,0
neg_00348,89.03958812,1.58095687,,,,,,,81,88,92.04545455,100,0,0,0
neg_00349,89.00924345,1.582302124,,,,,,,83,88,94.31818182,100,0,0,0
neg_00350,130.0507388,4.896193808,TRANS-4-HYDROXYPROLINE;4-HYDROXY-L-PROLINE;5-AMINOLEVULINIC ACID,Trans-4-Hydroxy-L-Proline|4-Hydroxy-L-Proline|5-Aminolevulinic acid,C5H9NO3|C5H9NO3|C5H9NO3,C01157|C01157|C00430,HMDB0000725|HMDB0000725|HMDB0001149,5810|5810|137,14,88,15.90909091,100,0,1,1
neg_00351,318.0951208,4.882652111,,,,,,,42,88,47.72727273,100,0,0,0
neg_00352,246.9466738,3.911298173,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00353,225.1855966,1.151007487,,,,,,,69,88,78.40909091,100,0,0,0
neg_00354,101.024258,2.37780359,,,,,,,66,88,75,100,0,0,0
neg_00355,187.0416406,1.573840329,1-HYDROXY-2-NAPHTHOATE,1-Hydroxy-2-Naphthoate,C11H8O3,C03203,HMDB0243892,6844,87,87,98.86363636,98.86363636,0,1,1
neg_00356,202.108215,1.325890854,,,,,,,87,88,98.86363636,100,0,0,0
neg_00357,160.0612875,1.390818153,,,,,,,87,88,98.86363636,100,0,0,0
neg_00358,248.9445685,3.91336508,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00359,369.1547827,2.373456355,,,,,,,74,81,84.09090909,92.04545455,0,0,0
neg_00360,187.0375584,4.102330312,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00361,190.0540817,1.328976821,N-ACETYL-DL-METHIONINE,N-Acetyl-L-methionine,C7H13NO3S,C02712,HMDB0011745,448580,87,88,98.86363636,100,0,1,1
neg_00362,146.0279267,1.331836265,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00363,186.0452019,2.670923002,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00364,270.9312151,5.363998999,,,,,,,80,87,90.90909091,98.86363636,0,0,0
neg_00365,263.1032036,2.37398063,,,,,,,87,88,98.86363636,100,0,0,0
neg_00366,169.1231208,1.197611224,,,,,,,87,88,98.86363636,100,0,0,0
neg_00367,267.0714758,5.104368059,,,,,,,79,88,89.77272727,100,0,0,0
neg_00368,687.0579811,1.325846577,,,,,,,11,38,12.5,43.18181818,0,0,0
neg_00369,181.0503496,2.503578149,HOMOVANILLATE;3-(4-HYDROXYPHENYL)LACTATE,Homovanillate|3-(4-Hydroxyphenyl)lactate,C9H10O4|C9H10O4,C05582|C03672,HMDB0000118|HMDB0000755,1738|9378,87,88,98.86363636,100,0,1,1
neg_00370,135.011948,2.372461382,,,,,,,43,88,48.86363636,100,0,0,0
neg_00371,184.0975118,3.387338721,,,,,,,85,88,96.59090909,100,0,0,0
neg_00372,131.0711538,1.325841896,,,,,,,87,88,98.86363636,100,0,0,0
neg_00373,124.0325151,4.913082686,,,,,,,45,87,51.13636364,98.86363636,0,0,0
neg_00374,885.5479903,1.117649072,,,,,,,87,88,98.86363636,100,0,0,0
neg_00375,211.000971,5.157534243,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_00376,120.0696947,4.114808371,,,,,,,87,88,98.86363636,100,0,0,0
neg_00377,228.9993681,4.073730953,,,,,,,78,87,88.63636364,98.86363636,0,0,0
neg_00378,196.9804071,4.781815135,,,,,,,38,86,43.18181818,97.72727273,0,0,0
neg_00379,221.0117838,1.626357394,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00380,367.104765,6.071119804,,,,,,,28,87,31.81818182,98.86363636,0,0,0
neg_00381,152.5343446,4.865366756,,,,,,,3,88,3.409090909,100,0,0,0
neg_00382,191.0558116,3.969942265,QUINATE,Quinate,C7H12O6,C00296,HMDB0003072,6508,73,88,82.95454545,100,0,1,1
neg_00383,409.2352732,1.311846302,,,,,,,87,88,98.86363636,100,0,0,0
neg_00384,218.1030057,1.335388451,D-PANTOTHENIC ACID,D-Pantothenic acid,C9H17NO5,C00864,HMDB0000210,6613,87,88,98.86363636,100,0,1,1
neg_00385,367.1576095,1.137843256,,,,,,,54,87,61.36363636,98.86363636,0,0,0
neg_00386,381.1096519,4.885858341,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00387,218.1029987,2.397832045,D-PANTOTHENIC ACID,D-Pantothenic acid,C9H17NO5,C00864,HMDB0000210,6613,87,88,98.86363636,100,0,1,1
neg_00388,123.0613063,4.741866291,,,,,,,86,88,97.72727273,100,0,0,0
neg_00389,146.9657808,2.83566162,,,,,,,87,88,98.86363636,100,0,0,0
neg_00390,132.0122739,2.387485458,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00391,273.0796792,1.194178172,,,,,,,75,80,85.22727273,90.90909091,0,0,0
neg_00392,369.1732323,1.143171869,,,,,,,41,85,46.59090909,96.59090909,0,0,0
neg_00393,415.0539399,4.516230492,,,,,,,62,87,70.45454545,98.86363636,0,0,0
neg_00394,107.0361998,2.325659684,,,,,,,87,88,98.86363636,100,0,0,0
neg_00395,300.0387792,3.384132303,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00396,174.9466004,6.080121346,,,,,,,51,88,57.95454545,100,0,0,0
neg_00397,205.0350067,2.3761342,,,,,,,81,88,92.04545455,100,0,0,0
neg_00398,91.02850443,1.607794845,,,,,,,85,88,96.59090909,100,0,0,0
neg_00399,248.0795453,1.125653762,,,,,,,87,88,98.86363636,100,0,0,0
neg_00400,140.9190802,3.845330852,,,,,,,87,88,98.86363636,100,0,0,0
neg_00401,91.03993631,3.242846177,,,,,,,79,88,89.77272727,100,0,0,0
neg_00402,281.2480209,2.377021846,,,,,,,60,88,68.18181818,100,0,0,0
neg_00403,179.0565106,2.524086386,THEOBROMINE,Theobromine,C7H8N4O2,C07480,HMDB0002825,5429,26,88,29.54545455,100,0,1,1
neg_00404,142.9169903,3.845240555,,,,,,,87,88,98.86363636,100,0,0,0
neg_00405,246.0744277,2.364775866,,,,,,,49,87,55.68181818,98.86363636,0,0,0
neg_00406,268.039241,2.367665051,,,,,,,30,58,34.09090909,65.90909091,0,0,0
neg_00407,360.1356313,2.326758947,,,,,,,2,12,2.272727273,13.63636364,0,0,0
neg_00408,406.0207847,1.324484809,,,,,,,31,42,35.22727273,47.72727273,0,0,0
neg_00409,380.0552091,2.366630136,,,,,,,50,59,56.81818182,67.04545455,0,0,0
neg_00410,180.0592162,6.072198511,,,,,,,3,88,3.409090909,100,0,0,0
neg_00411,263.6275966,2.377152528,,,,,,,40,85,45.45454545,96.59090909,0,0,0
neg_00412,558.0630371,5.369735894,ADENOSINE 5'-DIPHOSPHORIBOSE,Adenosine 5'-diphosphoribose,C15H23N5O14P2,C00301,HMDB0001178,192,86,87,97.72727273,98.86363636,0,1,1
neg_00413,473.217279,1.212083466,,,,,,,30,46,34.09090909,52.27272727,0,0,0
neg_00414,413.0708366,3.992935548,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00415,425.0567519,2.368924445,,,,,,,45,60,51.13636364,68.18181818,0,0,0
neg_00416,369.1547997,1.32411242,,,,,,,74,84,84.09090909,95.45454545,0,0,0
neg_00417,108.0123719,5.090064978,HYPOTAURINE,Hypotaurine,C2H7NO2S,C00519,HMDB0000965,107812,87,88,98.86363636,100,0,1,1
neg_00418,190.0540433,2.373706994,N-ACETYL-DL-METHIONINE,N-Acetyl-L-methionine,C7H13NO3S,C02712,HMDB0011745,448580,87,88,98.86363636,100,0,1,1
neg_00419,302.0510751,8.467360946,,,,,,,75,87,85.22727273,98.86363636,0,0,0
neg_00420,245.0064073,4.076599655,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00421,148.9062773,2.37897016,,,,,,,86,88,97.72727273,100,0,0,0
neg_00422,584.3561988,1.30653986,,,,,,,87,88,98.86363636,100,0,0,0
neg_00423,201.05724,2.520522054,,,,,,,61,87,69.31818182,98.86363636,0,0,0
neg_00424,130.0506965,2.419545792,N-ACETYL-L-ALANINE,N-Acetyl-L-Alanine,C5H9NO3,,HMDB0000766,88064,87,88,98.86363636,100,0,1,1
neg_00425,204.066216,2.380897622,,,,,,,87,88,98.86363636,100,0,0,0
neg_00426,226.9329178,4.070232552,,,,,,,81,87,92.04545455,98.86363636,0,0,0
neg_00427,291.1237087,1.117834911,,,,,,,77,88,87.5,100,0,0,0
neg_00428,422.9530556,5.419740442,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00429,223.1699863,1.153561774,,,,,,,87,88,98.86363636,100,0,0,0
neg_00430,251.0172816,4.901787211,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00431,194.9461257,6.069388981,,,,,,,29,86,32.95454545,97.72727273,0,0,0
neg_00432,222.097928,4.316537069,,,,,,,79,88,89.77272727,100,0,0,0
neg_00433,263.1032464,1.327412653,,,,,,,87,88,98.86363636,100,0,0,0
neg_00434,133.9849858,2.577278193,,,,,,,35,44,39.77272727,50,0,0,0
neg_00435,362.0499037,6.172793267,GUANOSINE 5'-MONOPHOSPHATE,Guanosine 5'-monophosphate,C10H14N5O8P,C00144,HMDB0001397,6804,84,87,95.45454545,98.86363636,0,1,1
neg_00437,380.0551196,1.313564032,,,,,,,50,58,56.81818182,65.90909091,0,0,0
neg_00438,395.0627832,6.056865573,,,,,,,84,87,95.45454545,98.86363636,0,0,0
neg_00439,187.1085254,2.378334853,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00440,103.0206358,2.51042153,,,,,,,13,86,14.77272727,97.72727273,0,0,0
neg_00441,159.1024076,1.291550925,,,,,,,87,88,98.86363636,100,0,0,0
neg_00442,103.0035689,2.37358652,,,,,,,87,88,98.86363636,100,0,0,0
neg_00443,103.0592145,2.51073291,,,,,,,16,87,18.18181818,98.86363636,0,0,0
neg_00444,375.2167718,2.362791461,,,,,,,44,45,50,51.13636364,0,0,0
neg_00445,188.9860392,1.908222484,,,,,,,84,87,95.45454545,98.86363636,0,0,0
neg_00446,108.0423105,5.450856412,,,,,,,87,88,98.86363636,100,0,0,0
neg_00447,347.0390906,5.586908769,INOSINE 5'-PHOSPHATE,Inosine 5'-phosphate,C10H13N4O8P,C00130,HMDB0000175,8582,85,87,96.59090909,98.86363636,0,1,1
neg_00448,117.0748883,3.941226365,,,,,,,7,87,7.954545455,98.86363636,0,0,0
neg_00449,217.0824587,2.873335551,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00450,582.3407518,1.30747024,,,,,,,85,88,96.59090909,100,0,0,0
neg_00451,177.0224362,2.37716957,,,,,,,87,88,98.86363636,100,0,0,0
neg_00452,132.0019893,5.153539123,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00453,234.9559672,3.038914009,,,,,,,87,88,98.86363636,100,0,0,0
neg_00454,177.0286916,4.577079527,,,,,,,77,88,87.5,100,0,0,0
neg_00455,294.0284704,4.430905357,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00456,256.058925,4.065098704,,,,,,,84,87,95.45454545,98.86363636,0,0,0
neg_00457,188.0561181,5.002879447,N-ACETYL-DL-GLUTAMIC ACID,N-Acetyl-L-glutamic acid,C7H11NO5,C00624,HMDB0001138,70914,87,88,98.86363636,100,0,1,1
neg_00458,225.0693038,1.238805693,,,,,,,7,82,7.954545455,93.18181818,0,0,0
neg_00459,152.9860715,6.074976631,,,,,,,87,88,98.86363636,100,0,0,0
neg_00460,168.0177702,3.937364561,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00461,126.0113325,4.909892866,,,,,,,17,87,19.31818182,98.86363636,0,0,0
neg_00462,379.1000036,3.005128065,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00463,174.0881,5.541203862,CITRULLINE,Citrulline,C6H13N3O3,C00327,HMDB0000904,9750,87,88,98.86363636,100,0,1,1
neg_00465,232.0587922,2.368132059,,,,,,,25,87,28.40909091,98.86363636,0,0,0
neg_00466,372.1039306,2.928577616,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00467,218.0664584,4.840734082,O-SUCCINYL-L-HOMOSERINE,O-Succinyl-L-Homoserine,C8H13NO6,,HMDB0255868,954,50,88,56.81818182,100,0,1,1
neg_00468,168.9809775,6.466092191,"PHOSPHOENOL PYRUVATE (2,3-13C2)",,,,,,86,88,97.72727273,100,1,1,0
neg_00469,302.5328042,5.483696938,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00470,189.0513381,5.970400682,,,,,,,62,87,70.45454545,98.86363636,0,0,0
neg_00471,443.1204741,4.724063807,,,,,,,58,87,65.90909091,98.86363636,0,0,0
neg_00472,445.0525162,5.863614457,CDP-ETHANOLAMINE,CDP-ethanolamine,C11H20N4O11P2,C00570,HMDB0001564,123727,86,87,97.72727273,98.86363636,0,1,1
neg_00473,347.8851788,14.17468361,,,,,,,5,88,5.681818182,100,0,0,0
neg_00474,277.2168225,1.136421766,GAMMA-LINOLENIC ACID,Gamma-linolenic acid,C18H30O2,C06426,HMDB0003073,5280933,87,88,98.86363636,100,0,1,1
neg_00475,227.0587991,4.071207836,,,,,,,83,88,94.31818182,100,0,0,0
neg_00476,353.1597869,2.279869762,,,,,,,74,81,84.09090909,92.04545455,0,0,0
neg_00477,202.0904346,1.228166677,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00478,111.0085778,2.376693079,,,,,,,87,88,98.86363636,100,0,0,0
neg_00479,132.0579022,5.157235529,,,,,,,87,88,98.86363636,100,0,0,0
neg_00480,263.6275697,1.284606342,,,,,,,40,87,45.45454545,98.86363636,0,0,0
neg_00481,584.3561823,2.374973866,,,,,,,87,88,98.86363636,100,0,0,0
neg_00482,188.092573,1.32847816,,,,,,,87,88,98.86363636,100,0,0,0
neg_00483,131.071154,2.373632334,,,,,,,87,88,98.86363636,100,0,0,0
neg_00484,155.1075057,1.207918764,,,,,,,80,88,90.90909091,100,0,0,0
neg_00485,243.0617509,3.792211261,,,,,,,87,88,98.86363636,100,0,0,0
neg_00486,228.0088861,4.07453297,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00487,425.0567795,1.313189194,,,,,,,45,58,51.13636364,65.90909091,0,0,0
neg_00488,145.0517265,2.323379548,,,,,,,73,88,82.95454545,100,0,0,0
neg_00489,282.0837448,4.081767583,GUANOSINE,Guanosine,C10H13N5O5,C00387,HMDB0000133,6802,87,87,98.86363636,98.86363636,0,1,1
neg_00490,297.2429633,1.128573212,,,,,,,87,88,98.86363636,100,0,0,0
neg_00491,150.0418206,3.879630663,GUANINE,Guanine,C5H5N5O,C00242,HMDB0000132,764,71,87,80.68181818,98.86363636,0,1,1
neg_00492,217.1188696,2.373282534,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00493,289.0671078,6.694896078,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00494,166.017619,1.547669373,,,,,,,87,88,98.86363636,100,0,0,0
neg_00495,416.1554454,1.257689475,,,,,,,59,79,67.04545455,89.77272727,0,0,0
neg_00496,253.2167989,2.377636153,,,,,,,77,88,87.5,100,0,0,0
neg_00497,134.034275,5.157412064,,,,,,,87,88,98.86363636,100,0,0,0
neg_00498,343.019251,5.351737879,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_00499,318.0601925,4.074194435,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00500,155.0095689,2.898308045,OROTATE,Orotate,C5H4N2O4,C00295,HMDB0000226,967,87,88,98.86363636,100,0,1,1
neg_00501,238.0770402,1.149175652,,,,,,,37,88,42.04545455,100,0,0,0
neg_00502,886.549471,1.117450755,,,,,,,5,88,5.681818182,100,0,0,0
neg_00503,284.0671607,2.367025418,,,,,,,35,58,39.77272727,65.90909091,0,0,0
neg_00504,325.1246205,5.100310256,,,,,,,22,71,25,80.68181818,0,0,0
neg_00505,282.9523746,6.757263613,,,,,,,68,88,77.27272727,100,0,0,0
neg_00506,144.0300177,3.035280474,,,,,,,86,88,97.72727273,100,0,0,0
neg_00507,88.96787047,2.65717998,,,,,,,55,87,62.5,98.86363636,0,0,0
neg_00508,315.1361685,1.118023315,,,,,,,87,88,98.86363636,100,0,0,0
neg_00509,202.1082184,2.371784808,O-ACETYL-L-CARNITINE,O-Acetyl-L-carnitine,C9H17NO4,,HMDB0240773,1,87,88,98.86363636,100,0,1,1
neg_00510,495.0416115,5.382148967,,,,,,,83,87,94.31818182,98.86363636,0,0,0
neg_00511,173.0088504,5.435449515,,,,,,,84,88,95.45454545,100,0,0,0
neg_00512,394.0707103,1.18104532,,,,,,,45,58,51.13636364,65.90909091,0,0,0
neg_00513,160.0435491,1.326511456,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00514,255.6301791,1.141987949,,,,,,,40,85,45.45454545,96.59090909,0,0,0
neg_00515,175.0670857,4.577496251,,,,,,,72,86,81.81818182,97.72727273,0,0,0
neg_00516,351.0560598,4.583243345,,,,,,,71,85,80.68181818,96.59090909,0,0,0
neg_00517,268.915395,5.516740876,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00518,616.4704572,2.355476119,,,,,,,85,88,96.59090909,100,0,0,0
neg_00519,178.0717596,3.4514254,,,,,,,87,88,98.86363636,100,0,0,0
neg_00520,176.0383946,2.375001645,FORMYL-L-METHIONYL PEPTIDE,Formyl-l-methionyl peptide,C6H11NO3S,C11439 ,,911,84,88,95.45454545,100,0,1,1
neg_00521,357.1700046,2.361102131,,,,,,,41,47,46.59090909,53.40909091,0,0,0
neg_00522,279.0383085,2.967133904,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00523,136.0329395,6.053609436,"DL-MALIC ACID (2,3,3-D3)",,,,,,3,88,3.409090909,100,1,1,0
neg_00524,230.9969742,4.074525698,,,,,,,85,87,96.59090909,98.86363636,0,0,0
neg_00525,187.1336733,1.206414298,10-HYDROXYDECANOATE,10-Hydroxydecanoate,C10H20O3,C02774,HMDB0244272,74300,85,88,96.59090909,100,0,1,1
neg_00526,96.96013063,6.17484987,,,,,,,12,88,13.63636364,100,0,0,0
neg_00527,126.9048555,2.919964634,,,,,,,87,88,98.86363636,100,0,0,0
neg_00528,209.0815826,1.293407935,,,,,,,3,88,3.409090909,100,0,0,0
neg_00529,66.00963744,2.705592705,,,,,,,32,88,36.36363636,100,0,0,0
neg_00530,367.0509747,4.588775549,,,,,,,58,86,65.90909091,97.72727273,0,0,0
neg_00531,409.2352613,2.377086024,,,,,,,86,88,97.72727273,100,0,0,0
neg_00532,331.2636907,1.12102272,,,,,,,87,88,98.86363636,100,0,0,0
neg_00533,236.0923843,1.325667778,,,,,,,87,88,98.86363636,100,0,0,0
neg_00535,582.3407214,2.376482644,,,,,,,85,88,96.59090909,100,0,0,0
neg_00536,214.0213708,3.37585435,,,,,,,81,88,92.04545455,100,0,0,0
neg_00537,271.948732,3.832408017,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_00538,190.0354688,6.468771064,,,,,,,85,88,96.59090909,100,0,0,0
neg_00539,155.0460017,3.290454406,,,,,,,65,88,73.86363636,100,0,0,0
neg_00541,135.018289,5.892545354,,,,,,,87,88,98.86363636,100,0,0,0
neg_00542,196.0281591,2.523118865,,,,,,,86,88,97.72727273,100,0,0,0
neg_00543,202.0506864,2.376136483,,,,,,,49,87,55.68181818,98.86363636,0,0,0
neg_00544,273.9466163,3.834217043,,,,,,,2,87,2.272727273,98.86363636,0,0,0
neg_00545,167.0605728,3.93720278,,,,,,,80,88,90.90909091,100,0,0,0
neg_00546,189.034596,4.103814681,,,,,,,76,87,86.36363636,98.86363636,0,0,0
neg_00547,305.2480475,1.126920283,,,,,,,87,88,98.86363636,100,0,0,0
neg_00548,379.0712158,2.367618778,,,,,,,22,59,25,67.04545455,0,0,0
neg_00549,141.0919334,1.283052207,,,,,,,86,88,97.72727273,100,0,0,0
neg_00550,174.9817647,4.578533236,,,,,,,75,86,85.22727273,97.72727273,0,0,0
neg_00551,115.0592171,4.112244824,,,,,,,24,88,27.27272727,100,0,0,0
neg_00552,433.0862667,4.872266489,,,,,,,86,87,97.72727273,98.86363636,0,0,0
neg_00553,327.2322897,1.121358483,DOCOSAHEXAENOIC ACID,Docosahexaenoic acid (DHA),C22H32O2,C06429,HMDB0002183,445580,87,88,98.86363636,100,0,1,1
neg_00554,176.0383923,1.333002676,FORMYL-L-METHIONYL PEPTIDE,Formyl-l-methionyl peptide,C6H11NO3S,C11439 ,,911,87,87,98.86363636,98.86363636,0,1,1
neg_00555,151.0609374,4.167927608,XYLITOL;RIBITOL;L-ARABITOL;L-GLUTAMIC ACID (13C5),,,,,,87,87,98.86363636,98.86363636,1,1,0
neg_00556,481.1599918,3.000666594,,,,,,,29,86,32.95454545,97.72727273,0,0,0
neg_00557,166.9809329,3.938086243,,,,,,,81,87,92.04545455,98.86363636,0,0,0
neg_00558,389.1963113,1.271194931,,,,,,,29,47,32.95454545,53.40909091,0,0,0
neg_00559,125.004188,4.954998696,,,,,,,58,87,65.90909091,98.86363636,0,0,0
neg_00560,181.0365095,2.82909254,,,,,,,79,88,89.77272727,100,0,0,0
neg_00562,132.9857029,5.896992,,,,,,,87,88,98.86363636,100,0,0,0
neg_00563,351.073498,4.16075712,,,,,,,84,88,95.45454545,100,0,0,0
neg_00564,225.0612734,6.073256726,,,,,,,85,88,96.59090909,100,0,0,0
neg_00565,130.0507136,1.370325799,N-ACETYL-L-ALANINE,N-Acetyl-L-Alanine,C5H9NO3,,HMDB0000766,88064,87,88,98.86363636,100,0,1,1
neg_00566,320.0506408,2.377739832,,,,,,,26,75,29.54545455,85.22727273,0,0,0
neg_00567,132.0564829,2.321914397,,,,,,,75,88,85.22727273,100,0,0,0
neg_00568,191.0669964,4.099049391,,,,,,,82,87,93.18181818,98.86363636,0,0,0
neg_00569,391.2117852,2.376008779,,,,,,,34,46,38.63636364,52.27272727,0,0,0
neg_00570,580.3244986,1.30909757,,,,,,,87,88,98.86363636,100,0,0,0
neg_00571,267.232478,1.137508085,,,,,,,87,88,98.86363636,100,0,0,0
neg_00572,179.0347202,2.38393153,3-(4-HYDROXYPHENYL)PYRUVATE,3-(4-Hydroxyphenyl)pyruvate,C9H8O4,C01179,HMDB0000707,979,77,88,87.5,100,0,1,1
neg_00573,186.0556759,2.516439347,,,,,,,62,85,70.45454545,96.59090909,0,0,0
neg_00574,217.0824788,1.394937604,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00575,288.6190434,2.369767051,,,,,,,6,75,6.818181818,85.22727273,0,0,0
neg_00576,145.0294054,5.123144884,,,,,,,87,87,98.86363636,98.86363636,0,0,0
neg_00577,165.0917807,1.231637573,,,,,,,82,88,93.18181818,100,0,0,0
neg_00578,499.0504565,4.864044838,,,,,,,70,87,79.54545455,98.86363636,0,0,0
