"","neg_00005","neg_00007","neg_00012","neg_00031","neg_00035","neg_00040","neg_00042","neg_00049","neg_00055","neg_00069","neg_00070","neg_00092","neg_00097","neg_00099","neg_00110","neg_00121","neg_00122","neg_00145","neg_00151","neg_00164","neg_00175","neg_00177","neg_00196","neg_00205","neg_00223","neg_00227","neg_00228","neg_00231","neg_00232","neg_00233","neg_00235","neg_00236","neg_00240","neg_00242","neg_00245","neg_00246","neg_00252","neg_00254","neg_00255","neg_00256","neg_00259","neg_00261","neg_00262","neg_00268","neg_00270","neg_00272","neg_00276","neg_00277","neg_00280","neg_00281","neg_00285","neg_00289","neg_00290","neg_00291","neg_00294","neg_00297","neg_00298","neg_00301","neg_00306","neg_00308","neg_00312","neg_00326","neg_00344","neg_00350","neg_00355","neg_00361","neg_00369","neg_00382","neg_00384","neg_00387","neg_00403","neg_00412","neg_00417","neg_00418","neg_00424","neg_00435","neg_00447","neg_00457","neg_00463","neg_00467","neg_00472","neg_00474","neg_00489","neg_00491","neg_00500","neg_00509","neg_00520","neg_00525","neg_00553","neg_00554","neg_00565","neg_00572","neg_00597","neg_00602","neg_00631","neg_00637","neg_00642","neg_00657","neg_00689","neg_00691","neg_00714","neg_00788","neg_00835","neg_00843","neg_00847","neg_00851","neg_00890","neg_00906","neg_00931","neg_00932","neg_00981","neg_01017","neg_01033","neg_01036","neg_01047","neg_01065","neg_01074","neg_01075","neg_01079","neg_01080","neg_01081","neg_01083","neg_01088","neg_01090","neg_01103","neg_01131","neg_01133","neg_01140","neg_01141","neg_01152","neg_01154","neg_01155","neg_01162","neg_01172","neg_01183","neg_01206","neg_01232","neg_01263","neg_01272","neg_01288","neg_01299","neg_01317","neg_01334","neg_01414","neg_01415","neg_01419","neg_01423","neg_01433","neg_01440","neg_01452","neg_01468","neg_01495","neg_01507","neg_01515","neg_01543","neg_01593","neg_01625","neg_01631","neg_01633","neg_01637","neg_01656","neg_01660","neg_01663","neg_01667","neg_01670","neg_01688","neg_01693","neg_01713","neg_01747","neg_01761","neg_01796","neg_01820","neg_01839","neg_01844","neg_01846","neg_01866","neg_01948","neg_01965","neg_01994","neg_01996","neg_01997","neg_02129","neg_02138","neg_02140","neg_02240","neg_02250","neg_02283","neg_02287","neg_02348","neg_02417","neg_02425","neg_02426","neg_02433","neg_02434","neg_02439","neg_02485","neg_02520","neg_02571","neg_02689","neg_02697","neg_02730","neg_02743","neg_02751","neg_02791","neg_02800","neg_02808","neg_02813","neg_02819","neg_02945","neg_02956","neg_02959","neg_02960","neg_02966","neg_02981","neg_02999","neg_03049","neg_03097","neg_03129","neg_03140","neg_03165","neg_03236","neg_03353","neg_03408","neg_03440","neg_03444","neg_03527","neg_03544","neg_03701","neg_03781","neg_03904","neg_04035","neg_04165","neg_04189","neg_04205","neg_04366","neg_04402","neg_04408","neg_04426","neg_04440","neg_04451","neg_04513","neg_04730","neg_04838","neg_04974","neg_05053","neg_05184","pos_00001","pos_00002","pos_00003","pos_00004","pos_00005","pos_00006","pos_00007","pos_00008","pos_00012","pos_00013","pos_00015","pos_00020","pos_00022","pos_00024","pos_00025","pos_00030","pos_00032","pos_00033","pos_00035","pos_00039","pos_00041","pos_00044","pos_00048","pos_00049","pos_00055","pos_00056","pos_00057","pos_00059","pos_00061","pos_00065","pos_00071","pos_00090","pos_00095","pos_00096","pos_00097","pos_00106","pos_00108","pos_00109","pos_00114","pos_00117","pos_00126","pos_00128","pos_00131","pos_00138","pos_00139","pos_00142","pos_00143","pos_00154","pos_00156","pos_00160","pos_00167","pos_00170","pos_00189","pos_00203","pos_00219","pos_00223","pos_00241","pos_00257","pos_00260","pos_00271","pos_00292","pos_00296","pos_00307","pos_00384","pos_00393","pos_00399","pos_00400","pos_00410","pos_00424","pos_00432","pos_00493","pos_00505","pos_00520","pos_00524","pos_00548","pos_00551","pos_00559","pos_00566","pos_00573","pos_00574","pos_00578","pos_00606","pos_00647","pos_00669","pos_00671","pos_00703","pos_00709","pos_00767","pos_00778","pos_00795","pos_00828","pos_00916","pos_00917","pos_00942","pos_00947","pos_00951","pos_00972","pos_00983","pos_01004","pos_01005","pos_01017","pos_01096","pos_01110","pos_01114","pos_01126","pos_01127","pos_01130","pos_01143","pos_01173","pos_01176","pos_01239","pos_01249","pos_01268","pos_01289","pos_01297","pos_01299","pos_01315","pos_01339","pos_01343","pos_01353","pos_01365","pos_01375","pos_01381","pos_01403","pos_01418","pos_01419","pos_01451","pos_01459","pos_01562","pos_01575","pos_01581","pos_01589","pos_01629","pos_01684","pos_01749","pos_01774","pos_01781","pos_01882","pos_01901","pos_01918","pos_01950","pos_01972","pos_01994","pos_02071","pos_02083","pos_02105","pos_02118","pos_02150","pos_02188","pos_02197","pos_02203","pos_02272","pos_02362","pos_02363","pos_02439","pos_02442","pos_02524","pos_02580","pos_02701","pos_02742","pos_02748","pos_02778","pos_02882","pos_02911","pos_02928","pos_02952","pos_02975","pos_02997","pos_03025","pos_03034","pos_03048","pos_03209","pos_03290","pos_03397","pos_03487","pos_03552","pos_03593","pos_03724","pos_03730","pos_03734","pos_03785","pos_03840","pos_03848","pos_03892","pos_03991","pos_04016","pos_04019","pos_04064","pos_04124","pos_04142","pos_04180","pos_04224","pos_04228","pos_04264","pos_04342","pos_04403","pos_04500","pos_04511","pos_05013","pos_05143","pos_05533"
"neg_00931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490820829527112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0853733781499774,-0.0335298275932893,0,0,0,0,0,0,-0.0255908327682762,0,0,0,0,0,-0.0223571506274916,0,0,0,0,0.00204807060490583,0,0,0,0,0,0.0164830677540494,-0.000278177780756492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0179630140528485,0,0,0,0,0,0,0,0,0,0,0,0,0.0126325056456863,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678713130348088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102654955979771,0,0,0,0,0,0,-0.0513820124627336,0,0,0,0,0,0,0,0,0,0,0.0230980049054417,0,0,0.0400073332952151,0,0,0.0642568579435154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127324538404687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493683229799184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214952901650306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203218601304328,0,-0.00219308041681681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991689299454239,0,0,0
"neg_00932",-0.00357195807246053,0,0,0,0,0,0,0,0,0,0,0,-0.00559175891774433,0,-0.0102459768200594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525008244417469,0,0,0.0279945949553251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1314819087456,0,0,-0.0712518558021208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416034188856972,0,0,0,0,0,0,0,0,0,-0.0342550306449947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00915741763199622,0,0,NA,0,-0.279173258080864,0,0,0,0,0,0,0,0,0.0877577720423169,0,0,0,0,0,-0.00814329789894704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121410541905888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145318640857993,0,0,0,0,0,-0.064068535550315,-0.180442434494676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187200285498586,0,-0.0684018670545442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269180230817377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342525372992521,0,0,0,0,0,0,0,0,0,0,0,0,0.00860254308825257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201846461847652,0,0,0,0,0,-0.0100224391782431,0,-0.0318626529278953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051351168023949,0,0,0.00445199274134827,0,0,0,0,0,0,0.0321715262970669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608054821580302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0756614334202906,0,0,0,0,0,0,0,0,0,0,0.0434872040918486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019410917773527,0,0,0,0,0,0.0192976098356136,0,0,0,-0.0475175712160496,0,0,0,-0.032595528118559,0,0,0,0.0196743851847671,0,0,0,0,0,0,0,0,0,0,0,0
"neg_00981",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531275035940442,0,0,0,0,-0.0394704952378991,0,0,0,-0.0369846058197442,0,0,0,0,0,0,0,0,0,0,0,-0.0134583131906338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103277751631013,0,0,0,-0.00113691386810684,-0.00519669249101083,0,0,0,0,0,0,0,0,0,-0.0718724692097545,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00634455009490515,0,0,-0.00132841018607833,0,0,-0.0245095230776024,0,0,-0.00746711438287041,0,-0.0672396875651023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331444443010654,0,0,0,0,0,0,0,0,-0.035903001618465,0,0,-0.0459007296866492,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347662385045948,0,0,0,0,-0.00330935564591792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208944985766507,0,0,0,0,0,0,0.0290866905972641,0,-0.0544984960474313,0,0,0,0,0,0,0,0.0131359909884041,0,0,0,0,0,0,0,0.0163285235551251,0,0,0,0,0,0,0,0.032178082608315,0,0,0,0.0366724517891835,0,0,0,0.00717897000999087,0,0,0,0,0,0,0,0.000275033247986285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527717141697778,0,0,0,0,0,0.0101562314500386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.478865647496819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345557310307413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01017",0,0,0,0,0,0,0,0,0,0,0,0,-0.024840082690486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315177943844717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000535638161255764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.279173258080864,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0629984182071086,0,0,0,0,0,0,0,0,0,0.0862667811733644,0,0,0,0,0,-0.0725687334986806,0,0,0,0,0,-0.0559546481557303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01594788635102,0,0,0,0,-0.00684269998875307,-0.32360088036528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220223155455731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378826191073991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00229013805080077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232671719513081,0,0,0,0,0,0,0,-0.0261416493024555,0,0,0,0,0,0,0,0,0,0,0,-0.157214160049338,0,0,0,0,0,0,0,0,0,0,0,0.0562232620369673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01033",0,0,0,0,0,0,-0.0105464943465406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331520495081948,0,0,0,0,0,0,0,0.0142029259574357,0,0.0187794251936476,0,0,0,0,0,0,0,0,0.00320636229817991,0,0,0,0,0,0,0,0,0,0,0,0.0220451848172216,0,0,0,0,0,0,0,0.00660416411845932,0,0,0,0,0,0,0,NA,0,0,0,0,0,-0.0253031018353689,0,0.0334740163170963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361247972576539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352226608795448,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181080372559564,-0.0553010863782868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501730543409081,0,-0.0607736816918506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00895695872742509,0,0,0,0,0,0,-0.133681095307498,0,0,0,0,0,0,0,0,0,0,-0.0127195902394187,0,-0.0910603877740086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124972207891596,0,0,-0.0813902252873126,0,0,0,0,0,0,0,0,0,0,-0.0712487520455169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725519070777567,0,0,0,0,0.0189337757077537,0,0,0,0,-0.0535866361229662,0,0,0,0,0,0,0,0,0,0,0.0077119707540144,0,0,0,0,-0.0249074106618605,0,0,0,0,0,0,0,0.0120286877517015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00511491861605865,0,0,0,0,0,0,0,0,0,-0.00861139242589185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459005974009827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01036",0,-0.213906858990229,0,0,0,0,0,-0.0506903940898981,0,0,0,0,0,0,0,0,0,0,-0.0846212292637226,0,-0.133290163539922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613294418644899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454710975584766,0,0,0,0,0,0,0,0,0,0,-0.0189880131073074,0,-0.0458586714900945,0.0109004968749231,0,0,0,0,0,0,0,0,0,-0.0325126020479065,0,-0.0315546066790471,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0075981763831237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216370551725098,0,0,-0.143829966318073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193316406666656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211526982565724,-0.00518334405746615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662659770480121,0,-0.132761613520247,0,-0.00979945548614125,-0.188674164446909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0327119429425329,0,0,0,0,0,0,0,0,0.00384248360583604,0,0,0,0,0,0,0,0,0.007553294227208,0,0,0,0,0,0,0,-0.0652335631914482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00368266778243805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093771790525095,0,0,0,0,-0.0196487454096444,0,0,0,0,0,0,0,-0.0441205286992134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425139296511205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319744349591049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087331695200646,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804536310177948,0,0,0,0,0.0354230570951086,0,-0.0904970392499726,0,0,-0.00898284158151244,0,0,0,0,0.0232603248321963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0355696982413809,0,0,0,0,0,0,-0.167732575157854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0.00377173654570039,0,-0.0354536178944046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0412440937896286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426228875083767,0,0,0,0,0,-0.00568592322244697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183129274591526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078921187796928,0,-0.0156405928851575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350114540968852,-0.009489357610059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380039388246914,0,0,0,0,0,-0.0392179133877541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,-0.0243565744567314,-0.0207441220283123,-0.0439906454686647,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668633906146545,0,0,-0.0553710863247624,0,0,-0.0258782572273102,0,0,0,0,0,0,0,0,-0.0966234860313774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110904631326367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185684180692102,0,0,-0.00161032792106167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505301575076944,0,0,0.0355098336409808,0,0,0,0,0,-0.417957201690857,0,0,0,0,-0.0272271562323366,0,-0.0474006091298235,0,0,0,0,0,0,0,0,-0.0390017043089709,0,0,-0.0803964692545137,0,0,-0.0348901887420297,0,0,0,0,0,0,-0.120609900437261,0,0,0,0,0,0,0,0,0,0,0,0,-0.164306279020529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0096361839821007,0,0,0,0,0,0,0,0,0,0,0.00106088064358037,0,0,0,0,0,0,0,0.021651320150803,0,0,0,0,0,0,0,0,0,0,0,0,0.0454786692847962,0,0,0,0,0,0,0,-0.0645128929677108,0,0,0,0,0,0,0,0.0188337974276042,0,0,0,0,0,0,0,0.0373222693968292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173078697057749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265993158154428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317809791884727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"neg_01074",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111396733230194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00824534164992393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,-0.00656349220553883,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256190309986623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501798518285153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167647998850038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026387838535048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432985263532605,0,0,0,0,0.00918071589077044,0,0,0,0,0,0
"neg_01075",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125865700413494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485745293281283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184944172650025,-0.0201735962554086,0.000586022040965567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0477866335437165,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00997056594784728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116794479454191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470433937962714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
